date,text,score_label,score_negative,score_neutral,score_positive,retweetCount,replyCount,likeCount,quoteCount,robertuito_7,robertuito_214,robertuito_231,robertuito_244,robertuito_298,robertuito_311,robertuito_328,robertuito_373,robertuito_551,robertuito_625,robertuito_650
2023-09-01,gabriel boric juez presidente madurez callar pide dialogo oposicion provoca palabras critica sergio onofre jarpa general suicida trata cobarde decreta duelo muerte terrorista,0.8428897261619568,0.8428897261619568,0.1401632726192474,0.0169469881802797,6,1,5,0,0.1041093319654464,0.1433718651533126,1.2093836069107056,-0.0370823852717876,-0.3310258388519287,0.0289294458925724,-0.4400097727775574,0.5033978223800659,-0.0699623301625251,0.079972930252552,0.3756873309612274
2023-09-01,mismo sector político presidente reconocer ciertas cosas si razón ciertos sectores izquierda si quisieron derrocarlo polarización realizada presidente boric etc,0.6324954032897949,0.6324954032897949,0.3418289422988891,0.0256756283342838,13,2,33,0,0.2724965810775757,0.2288718670606613,1.236350655555725,0.6316364407539368,0.2484044581651687,-0.5336166620254517,-0.699584424495697,-0.3686869144439697,0.3854804933071136,0.4340800344944,0.7842870950698853
2023-09-01,presidente gabriel boric grande,0.7894384860992432,0.032802015542984,0.1777594685554504,0.7894384860992432,3,3,12,0,-0.1194547191262245,-0.0156512465327978,2.203690528869629,0.4382750988006592,0.915313184261322,-0.4244017601013183,-0.3068703413009643,-0.3809988498687744,1.1412266492843628,0.3908665478229522,0.6371304392814636
2023-09-01,recuerdos allá gabriel boric diputado distrito pocos respondió correo empecé buscar apoyo autoridades integración transporte público integrado red,0.8039760589599609,0.1356308907270431,0.8039760589599609,0.0603930689394474,3,0,31,0,0.3381386399269104,0.4254351258277893,1.2980806827545166,-0.1304556131362915,-0.1067029163241386,-0.0433568842709064,-0.349307656288147,-0.2447550594806671,1.1770809888839722,0.1014967784285545,0.8450442552566528
2023-09-01,presidenta presidente boric quería michelle bachelet mira capítulo completo aquí,0.5790536403656006,0.1389797329902649,0.5790536403656006,0.2819666564464569,236,155,1149,91,0.3541185557842254,-0.6334014534950256,1.18455970287323,-0.2005062848329544,-0.2786464691162109,-0.9717668890953064,-1.1409344673156738,-0.5588140487670898,1.344121336936951,0.5246744155883789,1.2822073698043823
2023-09-01,presidente boric años golpe ambiente eléctrico,0.6757760643959045,0.6757760643959045,0.2763359248638153,0.0478879958391189,2,11,17,3,0.5589520931243896,0.3637707233428955,2.026810884475708,0.2215662151575088,-0.1563728749752044,-0.7777847051620483,-0.8831815719604492,-1.3372626304626465,0.5489885807037354,0.6244853138923645,0.3328039348125458
2023-09-01,chilenos agotados lengua afuera último límite producto constantes convulsiones presidente boric primero agrede luego cara llama diálogo generar acuerdos tónica tener país irritado crispado polarizado,0.9564048647880554,0.9564048647880554,0.039114911109209,0.0044801901094615,34,5,27,2,0.2704722881317138,0.4748859405517578,0.9721704721450806,0.1001493409276008,-0.5587709546089172,-0.3137884140014648,-0.2770639061927795,-0.3607367575168609,0.228902131319046,0.1496402770280838,0.9162521362304688
2023-09-01,gabriel boric septiembre,0.5669283866882324,0.1060889512300491,0.5669283866882324,0.326982706785202,8,3,13,0,0.0915275737643241,0.6186347007751465,1.740391969680786,0.0832823142409324,0.9101382493972778,-0.1613622307777404,-0.4538968205451965,-0.491969883441925,0.641602635383606,-0.5754550695419312,0.4668411612510681
2023-09-01,miguel uribe propone alianza sacar gustavo bolívar segunda vuelta elecciones alcaldía bogotá,0.6919233798980713,0.071828082203865,0.6919233798980713,0.2362484484910965,435,285,1677,32,0.1134246662259101,0.6421409845352173,0.7030348777770996,0.4107487499713897,-0.1624894887208938,-0.2282943278551101,-1.1685116291046145,-1.2229853868484497,0.9671746492385864,-0.2850482761859894,0.8793573379516602
2023-09-01,opinión daniel mansuy cuestiona admiración matices manifestado presidente boric respecto carrera política guillermo teillier,0.556517481803894,0.556517481803894,0.3934729695320129,0.0500095710158348,90,145,213,81,0.1803672313690185,0.5861621499061584,1.2025492191314695,0.2817625999450683,-0.0645029321312904,-0.2560948431491852,-0.4754559099674225,-0.0626654550433158,0.6771641373634338,-0.2396054714918136,0.721525251865387
2023-09-01,generando condiciones conmemoración violenta compleja kast arremete presidente boric,0.887048065662384,0.887048065662384,0.1027315780520439,0.0102202827110886,285,210,965,22,-0.162846490740776,0.7821928262710571,1.4717026948928833,0.1741212457418441,-0.4914948642253876,-0.1554435789585113,-0.5833067893981934,-0.324723333120346,0.5674548149108887,-0.0836937576532363,0.928801655769348
2023-09-01,jaime bayly parece verdaderamente horrible repugnante hecho gabriel boric parece extraviado moralmente,0.9720914959907532,0.9720914959907532,0.0229811072349548,0.0049273958429694,40,1,39,0,-0.0225516129285097,0.56678307056427,0.3623397648334503,0.3149265050888061,-0.505221962928772,0.9736105799674988,-0.2760795354843139,0.1139309033751487,0.3792497515678406,-0.0306353345513343,0.4859043657779693
2023-09-01,presidente juez entenderlo sebastián piñera criticó boric,0.4797789752483368,0.4769190549850464,0.4797789752483368,0.0433020107448101,5,4,15,2,-0.2609358131885528,0.2212416678667068,1.4268215894699097,0.3257456123828888,0.044273242354393,-1.1126177310943604,-0.8479092121124268,-0.5465633273124695,0.1499419957399368,-0.0589482523500919,1.2363654375076294
2023-09-01,gabriel boric demuestra pésimo presidente unir alinearla mirada futuro dedica polarizarla generando ambiente encrispación típico populistas violentos radicales sectarios peligro estabilidad chile,0.9658008217811584,0.9658008217811584,0.0289932694286108,0.005205959547311,8,1,8,2,0.5095623135566711,0.4688038229942322,0.8643235564231873,0.4445079267024994,-0.3278984129428863,-0.2928365468978882,-0.3108184933662414,-0.2173475921154022,0.6243976354598999,0.5870226621627808,0.5385273098945618
2023-09-01,periodista izquierda fernando paulsen manda mierda gabriel boric,0.9163359999656676,0.9163359999656676,0.0691913142800331,0.0144726447761058,51,6,97,1,0.0231732130050659,0.9208726286888124,0.9479438662528992,0.4263608157634735,0.2056981176137924,-0.3711214065551758,-0.9078817367553712,0.0965655744075775,0.2900429368019104,-0.5295353531837463,0.8791504502296448
2023-09-01,jordi castell declaró votar presidente boric grandes arrepentimientos criticó gobierno,0.544465959072113,0.544465959072113,0.4122691750526428,0.0432648584246635,936,693,3361,74,-0.3125354945659637,0.1830760091543197,1.4521427154541016,0.0870021432638168,-0.0269718077033758,-0.3430406451225281,-0.5143839120864868,-0.7421928644180298,-0.0704296007752418,0.3638408482074737,1.0026724338531494
2023-09-01,tremendo apoyo expresidenta michelle bachelet presidente boric grande soa bachelet,0.8477356433868408,0.0232501681894063,0.1290141940116882,0.8477356433868408,504,33,1502,35,0.1212721839547157,-0.3533467054367065,1.3245964050292969,-0.0615710653364658,-0.1983602195978164,-0.3301739990711212,-0.3682461082935333,-0.3826581239700317,1.3865290880203247,0.5802948474884033,0.9551008343696594
2023-09-01,alcalde tras grave colisión biotren bus san pedro paz indolencia absoluta posible venga presidente boric detener tren propias manos insólito,0.9520156979560852,0.9520156979560852,0.0408248007297515,0.0071595814079046,12,7,83,1,0.686772882938385,-0.1448678970336914,1.1961017847061155,0.1049761548638343,-0.2770996391773224,-0.199292704463005,-0.4950079619884491,-0.6302153468132019,1.0678850412368774,0.3986683785915375,0.4864235818386078
2023-09-01,inhumanas palabras presidente boric concepción julio césar neme republicanos biobío ley usurpaciones democracia viva tellier rechazo jordi castell,0.922917664051056,0.922917664051056,0.0684506595134735,0.0086316540837287,33,8,62,2,-0.0309419427067041,0.0058905906043946,1.2210742235183716,0.2250900268554687,-0.8473769426345825,-0.0591806769371032,-0.2977239489555359,-0.3721902072429657,0.841394305229187,0.4955863952636719,0.7110134363174438
2023-09-01,presidente boric promulga do leyes seguridad pública incluyendo llamado carabineros retiro,0.5694263577461243,0.2230748534202575,0.5694263577461243,0.2074987739324569,4,3,13,0,0.4196340441703796,-0.024508262053132,1.439006805419922,0.0195701755583286,-0.5308440923690796,-0.4419259428977966,-0.5636885762214661,-0.389404684305191,1.0252419710159302,-0.5547420978546143,0.8336672186851501
2023-09-01,rueda prensa medios alternativos emisoras periódicos canales comunitarios construyendo democracia objetividad administración protagonistas incluso aquellos desacuerdos,0.7367052435874939,0.0805113315582275,0.7367052435874939,0.1827833652496338,2233,350,4633,53,0.0311341285705566,0.0011165812611579,0.8775782585144043,0.6487283706665039,0.4740736782550812,0.2912398874759674,-0.280844122171402,0.4417139589786529,0.2438844442367553,0.7007462978363037,0.2014575004577636
2023-09-01,presidente boric reunirá sebastián piñera viernes moneda,0.5468111038208008,0.1228726431727409,0.5468111038208008,0.3303163051605224,14,72,25,13,0.6436206698417664,-0.9506988525390624,1.7471822500228882,-0.1341875195503235,0.0515789799392223,-0.5376778841018677,-0.6977890729904175,-0.7724073529243469,1.6160192489624023,0.363637775182724,1.380206823348999
2023-09-01,presidente boric informe contraría relación acaso democracia viva comentan actos corrupción gobierno cercanos hacerse responsables aquello acá meter bajo alfombra vivo pluto tv yt,0.6914929747581482,0.6914929747581482,0.2870504856109619,0.0214565172791481,26,63,87,9,0.6594778895378113,0.7194506525993347,1.4542394876480105,0.2437403202056884,-0.1874862760305404,-0.0757317766547203,-0.1665135473012924,-0.1365917921066284,0.3627502918243408,0.1940568536520004,0.7392886281013489
2023-09-01,deterioro imagen boric rechazo boric alcanza casi resultados encuesta indican índice aprobación presidente chileno gabriel boric alcanzado desaprobación sitúa,0.7325971722602844,0.7325971722602844,0.2427014112472534,0.0247013978660106,4,2,16,0,0.3572483360767364,0.1650756299495697,1.4815952777862549,0.1356797963380813,-0.3615645468235016,-0.3126339614391327,-0.8707215785980225,-0.1838557571172714,0.7781228423118591,-0.6094335913658142,1.0347113609313965
2023-09-01,asesino violador ddhh sebastian piñera citado gabriel boric reunión moneda mono peludo ají culo,0.7532607316970825,0.7532607316970825,0.199208378791809,0.0475308708846569,9,3,16,2,0.2617178559303283,0.6746347546577454,0.5886356234550476,-0.1846291571855545,-0.0617681182920932,-0.4862196147441864,-0.82599276304245,-0.137291818857193,0.0327906981110572,-0.2915489375591278,0.9256370663642884
2023-09-01,bueno sepa manera clara categórica reacción presidente boric enterarse informe contraloría,0.6686316132545471,0.1069634556770324,0.6686316132545471,0.2244050204753875,20,84,40,31,0.1441621035337448,0.2484334707260131,1.0422955751419067,0.3731306791305542,0.3123809099197387,-0.4088201820850372,-0.4970966279506683,-0.203492060303688,0.8455265164375305,0.1718835830688476,0.6560032367706299
2023-09-01,presidente boric evalúa fórmulas levantar secreto valech marco años golpe,0.5720193982124329,0.2814956605434418,0.5720193982124329,0.1464849859476089,256,485,1343,275,0.1663595736026764,-0.0480892807245254,1.2585572004318235,0.2564557790756225,-0.4079078137874603,-0.4881370365619659,-0.5192930102348328,-0.6374561786651611,0.4212861657142639,-0.1372122168540954,0.8734970092773438
2023-09-01,ex mandatario sebastián piñera llegó palacio moneda reunirse presidente gabriel boric vivo pluto tv yt,0.689693808555603,0.1028945967555046,0.689693808555603,0.2074116021394729,3,14,18,15,0.1561074703931808,0.264497697353363,1.5264019966125488,0.2124702781438827,-0.0325821712613105,-0.9849019050598145,-0.6556954383850098,-0.620553195476532,0.952286183834076,0.4607822895050049,0.8740598559379578
2023-09-01,viernes tres buenas noticias seguridad familias chile promulgamos leyes buscan prevenir venta vehículos robados ampliar plazo llamar carabineros retiro,0.5542121529579163,0.0615922808647155,0.5542121529579163,0.3841955661773681,552,794,2509,52,0.3748636245727539,0.0040044984780251,0.4355146884918213,0.34876549243927,-0.2804498970508575,-0.3293615579605102,-0.1052602231502533,0.1830446720123291,0.8131868243217468,0.2759431600570678,0.5185244083404541
2023-09-01,además presentamos nueva ley sanciona tenencia teléfonos chip permitan persona privadas libertad comunicarse exterior vamos seguir trabajando entregar seguridad toda ciudadanos país,0.7010120749473572,0.0814273506402969,0.7010120749473572,0.217560589313507,46,55,187,2,0.6437880992889404,-0.03781159222126,0.7477899789810181,-0.3018361330032348,-0.7437654733657837,-0.2068243026733398,-0.0392340496182441,-0.4749210476875305,0.8461629152297974,1.0973453521728516,0.7776209115982056
2023-09-01,sebastián piñera reunión presidente gabriel boric salir pantano enfrentamientos logra buen diálogo vivo pluto tv yt,0.4927509427070617,0.0554336346685886,0.4518153667449951,0.4927509427070617,4,13,7,5,0.2437243461608886,0.3360229432582855,1.2463948726654053,-0.0703658387064933,-0.3432343900203705,-0.951918125152588,-0.8957016468048096,-0.188282623887062,0.1958807110786438,0.6032150983810425,0.6902273893356323
2023-09-01,expresidente piñera reúne presidente boric moneda vivo,0.5363835692405701,0.2010936439037323,0.5363835692405701,0.2625227868556976,24,50,44,8,0.4233157336711883,-0.0831921398639679,2.041048049926758,-0.562404990196228,-0.0619473978877067,-0.3200041949748993,-0.6584234833717346,-0.9653422236442566,1.4952025413513184,0.1618413776159286,0.7409301400184631
2023-09-01,ex presidente piñera dichos mandatario gabriel boric relación sergio onofre jarpa rn importante aprender democracia tener juicios políticos imputa delitos tema corresponde poder judicial vivo pluto tv yt,0.5959059000015259,0.218533918261528,0.5959059000015259,0.1855601668357849,14,29,19,3,-0.022496597841382,0.5139334201812744,1.4109922647476196,0.5783749222755432,-0.2012227028608322,-0.5715643167495728,-0.5276898741722107,0.233142539858818,0.6604094505310059,0.1950553655624389,0.507936954498291
2023-09-01,inoperante presidente chile gabriel boric convoca ex presidente piñera pais quedo grande,0.9608667492866516,0.9608667492866516,0.0316625386476516,0.0074707227759063,0,0,0,0,0.071530245244503,0.2070318162441253,1.2763476371765137,0.8733871579170227,-0.0031904578208923,-0.1952536851167678,-0.4970504343509674,-0.00038306316128,1.0004860162734983,0.0337727628648281,0.7170847654342651
2023-09-01,vía teven tremendo apoyo expresidenta michelle bachelet presidente boric,0.6348739862442017,0.0547280050814151,0.3103980123996734,0.6348739862442017,20,3,53,1,0.1435190737247467,-0.1397018879652023,1.0713621377944946,0.0327804647386074,-0.1367074251174926,-0.398976981639862,-0.3608660995960235,-0.1803901642560959,1.284490704536438,0.374458760023117,0.8577002882957458
2023-09-01,bernardo arévalo presidente electo denuncia intento golpe aparato justicia usado violar justicia misma burlando voluntad popular expresada libremente urnas agosto llevando cabo paso paso mediante acciones espurias ilegítimas ilegales distintas instancias cuyo objetivo impedir toma posesión autoridades electas dice vía,0.8209331631660461,0.8209331631660461,0.162099540233612,0.0169672854244709,862,215,2434,85,-0.0622465461492538,0.1690780222415924,1.0998315811157229,0.3193174600601196,-0.2595157027244568,0.1097424626350402,-0.5978906154632568,-0.1503391861915588,0.2909062206745147,0.2017349451780319,0.3160555064678192
2023-09-01,reciben estudiantes liceo rural usekla presidente republica rodrigo chaves roble,0.5583510994911194,0.0869635865092277,0.5583510994911194,0.3546853065490722,40,107,312,34,-0.0584612488746643,0.6623268127441406,1.4426684379577637,0.2939977049827575,-0.9038792252540588,-0.2531537413597107,-0.202622652053833,0.0138334594666957,0.7995182275772095,0.1068655401468277,0.3992429673671722
2023-09-01,piñera tras reunión presidente boric país democrático fuerza aérea bombardee palacio gobierno tremendo horror,0.9193798899650574,0.9193798899650574,0.0709847584366798,0.0096353581175208,6,13,10,3,0.3737317621707916,-0.8311336040496826,1.674152135848999,0.1346568465232849,-0.2344020456075668,-0.4259390234947204,-0.4916253387928009,-0.5523139238357544,0.5473971366882324,0.7736967206001282,0.6779201626777649
2023-09-01,empezamos septiembre pilas cargadas consejo gabinete pdte ministras ministros reunión planteamos desafíos repasamos importantes avances promulgación tres leyes agenda,0.6087979674339294,0.0226330589503049,0.368569016456604,0.6087979674339294,66,121,308,4,0.3297780454158783,-0.6804786920547485,1.0439844131469729,0.2760404944419861,0.4909462630748749,-0.8064521551132202,-0.1315530836582183,-0.2705471217632293,1.1946768760681152,0.0147995157167315,0.7399345636367798
2023-09-01,sabes gabriel boric plazo limitado,0.6065497994422913,0.6065497994422913,0.3597801327705383,0.0336700230836868,40,4,32,0,-0.4890791475772857,0.8844354748725891,1.4875580072402954,0.3870256841182709,-0.1501909345388412,-0.0828190222382545,0.1954726129770279,0.6568272709846497,0.0650962963700294,-0.0580576471984386,1.273495316505432
2023-09-01,dice escritura boric profesional experto grafología años experiencia analiza escritura presidente gabriel boric después escribir libro citas velatorio comunista terrorista guillermo teiller,0.7422800064086914,0.1050731316208839,0.7422800064086914,0.1526468694210052,12,0,11,0,0.376785010099411,0.3261021971702575,1.0105892419815063,0.1702509373426437,-0.4224866926670074,-0.4569396674633026,-0.7456958293914795,-0.4799295663833618,0.5642465949058533,-0.0657797753810882,0.94329571723938
2023-09-01,declaraciones expresidente sebastián piñera tras reunirse presidente gabriel boric conmemoración años golpe espero aquí septiembre contribuyamos unir chilenos dividirlos,0.4809287786483764,0.4809287786483764,0.3875797092914581,0.1314914673566818,0,0,2,1,0.3329507410526275,-0.1819615662097931,1.275733470916748,0.3906941711902618,0.4452759325504303,-0.1830928921699524,-0.223390132188797,-0.3705370724201202,1.3878271579742432,0.5594204664230347,0.9488519430160522
2023-09-01,cuánto avanzado comparte comenta infórmate trabajo realizando gobierno presidente gabriel boric,0.4863165318965912,0.0439156591892242,0.4863165318965912,0.4697678089141845,4,0,3,0,0.7825720310211182,-0.0167213808745145,1.6159907579421997,0.3011248707771301,-0.4606703519821167,-0.6168590188026428,-0.1304903775453567,0.0429668612778186,0.6329710483551025,-0.2294967472553253,0.7935296297073364
2023-09-01,gabriel boric presidente chileno presentó plan búsqueda desaparecidos consecuencia dictadura militar,0.557694137096405,0.557694137096405,0.3601782023906708,0.0821276679635047,0,0,0,0,0.3648334145545959,0.4993028938770294,1.5285226106643677,0.5331799983978271,0.2348580062389373,-0.069162979722023,-0.4063932597637176,-0.3093735575675964,0.3372413516044616,-0.5189761519432068,1.2872849702835083
2023-09-01,vean afp traidores,0.5031896829605103,0.3588139712810516,0.5031896829605103,0.1379963755607605,3,0,5,0,-0.5472262501716614,0.1949884891510009,1.2092102766036987,0.3160181641578674,0.5080806016921997,-0.0009076714632101,0.3390357494354248,0.1977270543575287,0.4744583070278168,0.8115243911743164,0.2856165170669555
2023-09-01,mismos hace escupía vender piedras si culpa mineria haga pinche corta uñas chile aliña quieren escuchar luego pasillo pc dirá quiere privatizar echar abajo sistema tripolar boric,0.9322930574417114,0.9322930574417114,0.0596882626414299,0.0080187199637293,49,5,107,2,0.6928579807281494,0.8053715825080872,0.9638553261756896,-0.0898487120866775,-0.4340343177318573,-0.1540776044130325,-0.3922573328018188,-0.384915143251419,0.0684772506356239,0.0937104895710945,0.6939118504524231
2023-09-01,diputada labra busca presidente boric pida disculpas públicas referirse suicidio acto cobardía,0.8077788352966309,0.8077788352966309,0.1766191273927688,0.0156020186841487,29,11,69,0,0.368269145488739,0.1904395669698715,1.1286677122116089,0.0397341661155223,0.648118257522583,-0.742988109588623,-0.3475125133991241,-0.4797894060611725,0.450695663690567,0.7437454462051392,0.7574803233146667
2023-09-01,reacción presidente boric enterarse informe contraloría casos corrupción gobierno bueno sepa manera clara categórica,0.6378063559532166,0.1859435588121414,0.6378063559532166,0.1762500554323196,5,0,1,0,0.5404331088066101,0.2074721306562423,1.1036568880081177,0.2877343297004699,0.3649241626262665,-0.2552353143692016,-0.3299827575683594,-0.094931423664093,0.3220577239990234,0.0976369008421897,0.8295711278915405
2023-09-01,espero aquí septiembre contribuyamos unir chilenos dividir señaló expresidente sebastián piñera tras reunirse presidente gabriel boric moneda agenciauno tvfrancisco paredes,0.5644723773002625,0.1861798763275146,0.5644723773002625,0.2493477016687393,3,2,3,1,0.2921445369720459,0.0810606554150581,1.2946165800094604,0.1957300156354904,-0.3584191501140594,-0.5070982575416565,-0.2683506309986114,-0.3480322659015655,1.3221006393432615,0.5219722390174866,0.8556374907493591
2023-09-01,presidente boric evalúa fórmulas levantar secreto valech marco años golpe,0.5720193982124329,0.2814956605434418,0.5720193982124329,0.1464849859476089,14,15,27,2,0.1663595736026764,-0.0480892807245254,1.2585572004318235,0.2564557790756225,-0.4079078137874603,-0.4881370365619659,-0.5192930102348328,-0.6374561786651611,0.4212861657142639,-0.1372122168540954,0.8734970092773438
2023-09-01,presidente chile reunió gabriel boric moneda,0.5622469186782837,0.1505320370197296,0.5622469186782837,0.2872211039066314,10,1,31,0,0.6803193092346191,-0.0598673187196254,2.0503411293029785,0.193620279431343,0.1408711373805999,-0.2408744543790817,-0.8866993188858032,-1.0168137550354004,1.3242950439453125,0.2765793800354004,1.0239362716674805
2023-09-01,secretario general pc lautaro carmona refiere dichos presidente boric dentro cobardes augusto pinochet escondió demencia asistir presencialmente tribunales poder judicial,0.7858894467353821,0.7858894467353821,0.1921987533569336,0.0219117943197488,227,281,841,16,-0.1355649828910827,0.4392730295658111,1.4665125608444214,0.0945674404501915,0.0664601325988769,-0.2734769880771637,-0.3388035297393799,-0.1677853614091873,0.498194932937622,0.5273388624191284,0.7305256128311157
2023-09-01,piñera llamó renovar compromiso democracia tras reunión presidente boric,0.4808565974235534,0.1376792937517166,0.4808565974235534,0.3814640641212463,0,0,0,0,0.8605924248695374,-0.6481046080589294,1.760644793510437,0.0742508843541145,-0.0766555443406105,-0.6050209403038025,-0.7279443144798279,-0.7395000457763672,1.0794397592544556,-0.0638488978147506,0.8070051670074463
2023-09-01,ahi puto boric mesías merluzo voltereta,0.8491060137748718,0.8491060137748718,0.1044155359268188,0.0464784428477287,11,1,23,1,-0.6250247955322266,1.0161678791046145,0.2516981959342956,-0.467834860086441,-0.0764085575938224,-0.3868589401245117,-0.3816522657871246,-0.1109803318977356,-0.4716809391975403,-0.2961074411869049,0.1493529975414276
2023-09-01,alcaldeal san pedro paz javier guiñez criticando presidente boric accidente bus tren mismo alcalde accionista empresa autorizó salida bus revisión técnica vencida problema política problema políticos,0.7107254862785339,0.7107254862785339,0.270361065864563,0.0189134329557418,342,22,933,1,0.208753228187561,0.6986379623413086,1.245490789413452,0.0176892336457967,-0.2633953988552093,-0.1132008582353591,-0.2735658288002014,-0.3421734571456909,0.6403242945671082,0.1939475387334823,1.1591914892196655
2023-09-01,mosciatti predijo contraloría confirma corrupción gobierno jordi castell encara boric izquierda representa,0.5852575302124023,0.5852575302124023,0.3429104089736938,0.0718320533633232,69,0,99,1,-0.0618700385093688,0.3712809085845947,1.158171534538269,0.2667301297187805,0.0946528911590576,-0.3715656697750091,-0.354810506105423,-0.0862269550561904,-0.10585967451334,0.131464272737503,0.5353672504425049
2023-09-01,gabriel boric electrónico,0.5150799751281738,0.1484254151582718,0.5150799751281738,0.3364945650100708,24,4,36,1,0.1151508092880249,0.6292527914047241,1.6173845529556274,0.2799194753170013,0.910785675048828,0.0169314742088317,-0.4748933911323547,-0.3451464772224426,0.6880831122398376,-0.766929030418396,0.4618853628635406
2023-09-01,balcones bombardeados hace años sirven encontrarnos aniversario oportunidad recordar avanzar acuérdate futuro,0.6099392771720886,0.1195066943764686,0.6099392771720886,0.2705540060997009,1875,1861,6334,245,-0.1048866286873817,0.4663709700107574,0.9043639302253724,0.566067636013031,-0.4305954873561859,0.0451137088239192,-0.3322824537754059,0.2623552083969116,0.6101679801940918,1.0435072183609009,0.3209971487522125
2023-09-01,centrum reunión presidente gabriel boric ex mandatario sebastián piñera conmemoración años golpe,0.5276050567626953,0.3658477365970611,0.5276050567626953,0.1065472513437271,0,1,0,0,-0.1739630699157714,0.1568893492221832,1.6367135047912598,0.3426243364810943,0.1273288130760193,-0.3354605138301849,-0.6304263472557068,-0.5149843096733093,0.7423115372657776,-0.5076842308044434,0.7078717350959778
2023-09-01,ex presidente república sebastián piñera comentó viernes reunión sucesor gabriel boric moneda conversar conmemoraciones años golpe pidiendo renovar compromisos solucionar problemas actuales,0.6083194017410278,0.2090991288423538,0.6083194017410278,0.1825814992189407,1,0,1,0,0.3002097010612488,0.3193987607955932,1.3224005699157717,0.3508631587028503,0.0381228178739547,-0.3843208849430084,-0.6434187293052673,-0.5389098525047302,1.1215760707855225,0.1148691028356552,0.756680428981781
2023-09-01,arbolitos sienten boric vendió piñera avisao vamos perseguir internacionalmente violaciones ddhh invita ir paraguay avión presidencial invita moneda tomar tecito leo jajajaja,0.6462628245353699,0.1378044486045837,0.6462628245353699,0.215932697057724,2,3,9,0,0.5736030340194702,-0.3417484760284424,1.132372260093689,-0.5182470083236694,-0.4802840650081634,-0.3295347094535827,-0.8511958718299866,-0.1628762781620025,0.6524526476860046,0.558000922203064,0.8837772011756897
2023-09-01,vallejo afirma reunión boric piñera firma compromiso años van firmar compromiso ex presidente consideran responsable graf violaciones ddhh quién entiende max colodro,0.6331453323364258,0.6331453323364258,0.3268272578716278,0.0400274619460105,7,5,9,0,0.2983911633491516,0.0143499812111258,1.427344799041748,0.0909237191081047,-0.086527481675148,0.1578521728515625,-0.42116779088974,-0.625332236289978,0.934885561466217,0.0225659031420946,0.7589477300643921
2023-09-01,días representantes frvs p pr pc reunieron ministra williams minería pedirle avanzar luego presidente boric descabezara cartera hace do semanas divisiones generaba millonaria inversión,0.5073114633560181,0.4417761564254761,0.5073114633560181,0.0509124360978603,2,1,3,0,0.389630377292633,0.4192476570606231,1.4391964673995972,0.4122223556041717,0.3579262495040893,-0.5643118619918823,-0.191438689827919,-0.5064702033996582,1.0458424091339111,-0.0921528190374374,0.772724986076355
2023-09-01,tal falsos políticos pasaste toda secta boric lover,0.8295729756355286,0.8295729756355286,0.1446077972650528,0.0258191972970962,5,1,8,0,-0.1267394870519638,0.715584933757782,1.0759721994400024,0.4419847130775451,0.2304255068302154,-0.0510718114674091,0.1298744231462478,0.5016735792160034,0.6756855249404907,1.333784818649292,0.951523780822754
2023-09-01,boric invita sebastián piñera moneda imagino informarle dijo campaña múltiples denuncias interpuso calidad violador sistematico ddhh,0.5413678884506226,0.3914164304733276,0.5413678884506226,0.0672156885266304,907,103,2159,20,0.1176238730549812,0.1715536564588546,1.0736384391784668,0.2791982591152191,0.0446421988308429,-0.3123319447040558,-0.7759377956390381,-0.2682018578052521,0.5218434929847717,-0.3252291083335876,0.9977357983589172
2023-09-01,boric invita piñera moneda sostienen reunión privada conmemoración años golpe ayuda memoria piñera desato represión dejo asesinados ma daños oculares torturados presos políticos,0.7888520956039429,0.7888520956039429,0.185346245765686,0.0258016772568225,56,19,154,3,-0.0470567643642425,0.5637158751487732,1.3269891738891602,0.4320652782917022,-0.3526964783668518,-0.0761109516024589,-0.1754827201366424,0.2050600051879882,0.6269959807395935,-0.1361902803182602,0.7368063926696777
2023-09-01,piñera ayudando querían sacar fuerza moneda acusaron violador ddhh roban arca fiscales manos llenas buena noticia sola imagen piñera provoca tanta repulsión emocional inmediata salvavidas plomo boric,0.9369181990623474,0.9369181990623474,0.0517954975366592,0.0112862726673483,12,3,14,0,0.1249581575393676,0.6031726002693176,0.6110292077064514,0.3788520097732544,-0.5533552765846252,0.2534955143928528,0.0025637466460466,0.0161454807966947,0.4488710165023803,-0.065404288470745,0.7116222977638245
2023-09-01,patricio navia gobierno presidente gabriel boric ineptitud incomprensible difícil creer incapaz liderar construcción acuerdos,0.9294126629829408,0.9294126629829408,0.062305636703968,0.0082816984504461,25,0,24,1,0.6142029762268066,0.3336467146873474,1.1696563959121704,0.5664775371551514,0.3103904128074646,-0.1972450911998748,-0.5047520995140076,0.01575836725533,0.347799003124237,-0.3283153474330902,0.7109904885292053
2023-09-01,gracias compañero presidente sebastián piñera,0.8361707329750061,0.0404965318739414,0.1233326867222786,0.8361707329750061,32,10,78,2,0.4948740005493164,-0.120425745844841,1.325470209121704,0.4590552449226379,-0.3042462766170501,-0.477402925491333,-1.0110433101654053,-0.3320505917072296,1.491842269897461,-0.3562057018280029,0.7632371783256531
2023-09-01,pitutocracia gobierno boric dónde quedó promesa campaña pitutos mentira montón,0.8752455711364746,0.8752455711364746,0.1151465475559234,0.0096078980714082,28,3,139,0,0.1959240138530731,0.7472138404846191,1.285502552986145,0.2449009716510772,0.2036080211400985,-0.4268300235271454,0.1110546588897705,-0.4525700509548187,-0.0243686996400356,0.5465483665466309,0.953455924987793
